Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,CouncilArea,Regionname,Price_per_Room,Room_to_Bathroom_Ratio,Property_Age
4,0,1450000.0,4.3,4.0,2.0,2.0,636.0,131.0,1970.0,-37.77745,144.93128,1052.0,22,6,362500.0,1.3333333333333333,54.0
2,0,1100000.0,4.3,2.0,1.0,1.0,317.0,131.0,1970.0,-37.78168,144.93733,1052.0,22,6,550000.0,1.0,54.0
2,1,355000.0,18.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5811.0,19,6,177500.0,1.0,54.0
4,0,1010000.0,17.2,4.0,1.0,2.0,620.0,131.0,1970.0,-37.83347,145.191,4181.0,17,0,252500.0,2.0,54.0
4,0,1145000.0,17.2,4.0,2.0,2.0,758.0,131.0,1970.0,-37.84299,145.20459,4181.0,17,0,286250.0,1.3333333333333333,54.0
2,2,625000.0,17.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4181.0,17,0,312500.0,1.0,54.0
3,0,942000.0,17.2,3.0,2.0,2.0,447.0,131.0,1970.0,-37.85562,145.19077,4280.0,28,0,314000.0,1.0,54.0
3,0,1120000.0,17.2,3.0,2.0,2.0,647.0,145.0,1980.0,-37.85785,145.17049,4280.0,28,0,373333.3333333333,1.0,44.0
4,0,1150000.0,8.9,4.0,2.0,2.0,585.0,215.0,1980.0,-37.74127,145.08848,2698.0,0,0,287500.0,1.3333333333333333,44.0
3,0,903000.0,14.7,3.0,2.0,2.0,559.0,131.0,1970.0,-37.85872,145.22935,5424.0,13,0,301000.0,1.0,54.0
3,0,820000.0,14.7,3.0,1.0,2.0,710.0,131.0,1970.0,-37.86282,145.25094,7082.0,13,0,273333.3333333333,1.5,54.0
3,0,980000.0,14.7,3.0,2.0,2.0,650.0,156.0,1985.0,-37.88812,145.22391,7082.0,13,0,326666.6666666667,1.0,39.0
3,0,900500.0,14.7,3.0,1.0,2.0,720.0,131.0,1970.0,-37.85964,145.24186,7082.0,13,0,300166.6666666667,1.5,54.0
3,0,730000.0,14.5,3.0,1.0,1.0,600.0,131.0,1970.0,-37.7164,145.0849,2329.0,0,2,243333.33333333334,1.5,54.0
3,0,760000.0,14.5,3.0,2.0,2.0,536.0,145.0,1970.0,-37.69279,145.08902,1442.0,0,2,253333.33333333334,1.0,54.0
3,0,538000.0,14.7,3.0,2.0,1.0,510.0,131.0,1970.0,-37.88111,144.65365,16166.0,30,6,179333.33333333334,1.0,54.0
2,0,447500.0,14.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,16166.0,30,6,223750.0,1.0,54.0
4,0,470000.0,14.7,4.0,1.0,2.0,681.0,100.0,1980.0,-37.88707,144.67619,16166.0,30,6,117500.0,2.0,44.0
3,0,474000.0,14.7,3.0,2.0,1.0,592.0,131.0,1970.0,-37.88933,144.63651,16166.0,30,6,158000.0,1.0,54.0
4,0,490000.0,14.7,4.0,2.0,2.0,568.0,131.0,1970.0,-37.87653,144.66651,16166.0,30,6,122500.0,1.3333333333333333,54.0
3,0,491500.0,14.7,3.0,1.0,2.0,514.0,151.0,1980.0,-37.88318,144.66005,16166.0,30,6,163833.33333333334,1.5,44.0
4,0,580000.0,14.7,4.0,2.0,2.0,451.0,192.0,2000.0,-37.90813,144.63034,16166.0,30,6,145000.0,1.3333333333333333,24.0
3,0,430000.0,14.7,3.0,1.0,2.0,302.0,115.0,1995.0,-37.88006,144.65671,16166.0,30,6,143333.33333333334,1.5,29.0
2,2,347000.0,6.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5058.0,16,6,173500.0,1.0,54.0
3,0,765000.0,6.4,3.0,1.0,1.0,193.0,131.0,1970.0,-37.80315,144.8664,5058.0,16,6,255000.0,1.5,54.0
4,0,1205000.0,6.4,4.0,2.0,1.0,396.0,131.0,1970.0,-37.79634,144.88028,5058.0,16,6,301250.0,1.3333333333333333,54.0
4,0,1230000.0,6.4,4.0,2.0,2.0,353.0,160.0,1935.0,-37.79175,144.87185,5058.0,16,6,307500.0,1.3333333333333333,89.0
2,0,1200000.0,3.1,2.0,1.0,1.0,136.0,131.0,1970.0,-37.80817,144.95222,2230.0,18,2,600000.0,1.0,54.0
4,0,595000.0,16.5,4.0,1.0,3.0,540.0,131.0,1970.0,-37.67889,144.88183,2474.0,11,2,148750.0,2.0,54.0
3,0,575000.0,16.5,3.0,1.0,0.0,555.0,131.0,1970.0,-37.68017,144.89853,2474.0,11,2,191666.66666666666,1.5,54.0
2,0,466000.0,16.5,2.0,1.0,1.0,243.0,88.0,1970.0,-37.67908,144.8971,2474.0,11,2,233000.0,1.0,54.0
3,0,1150000.0,16.7,3.0,2.0,2.0,697.0,131.0,1970.0,-37.90405,145.18611,7392.0,21,4,383333.3333333333,1.0,54.0
4,0,1800000.0,16.7,4.0,4.0,2.0,650.0,131.0,1970.0,-37.90269,145.19139,7392.0,21,4,450000.0,0.8,54.0
4,0,1280000.0,16.7,4.0,3.0,2.0,678.0,131.0,1980.0,-37.91318,145.1858,7392.0,21,4,320000.0,1.0,44.0
4,0,950000.0,16.7,4.0,2.0,2.0,743.0,131.0,1970.0,-37.91088,145.20153,7392.0,21,4,237500.0,1.3333333333333333,54.0
4,0,1600000.0,6.8,4.0,3.0,2.0,509.0,127.0,1990.0,-37.8621,144.88598,6380.0,10,6,400000.0,1.0,34.0
3,0,1570000.0,6.8,3.0,2.0,2.0,225.0,131.0,1970.0,-37.86221,144.88596,6380.0,10,6,523333.3333333333,1.0,54.0
3,0,1450000.0,6.8,3.0,1.0,1.0,445.0,131.0,1970.0,-37.8512,144.89095,6380.0,10,6,483333.3333333333,1.5,54.0
5,0,1924000.0,6.8,5.0,3.0,2.0,192.0,131.0,1970.0,-37.86402,144.88162,6380.0,10,6,384800.0,1.25,54.0
4,0,2885000.0,6.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6380.0,10,6,721250.0,2.0,54.0
3,0,1150000.0,6.8,3.0,2.0,2.0,330.0,112.0,2000.0,-37.85714,144.87523,6380.0,10,6,383333.3333333333,1.0,24.0
3,0,1150000.0,6.8,3.0,2.0,2.0,270.0,150.0,1998.0,-37.85681,144.87529,6380.0,10,6,383333.3333333333,1.0,26.0
3,1,1000000.0,6.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.86215,144.88038,6380.0,10,6,333333.3333333333,1.5,54.0
4,0,2400000.0,4.6,4.0,3.0,1.0,201.0,131.0,1970.0,-37.85311,144.99034,4380.0,26,5,600000.0,1.0,54.0
3,0,600000.0,25.5,3.0,2.0,2.0,360.0,149.0,2017.0,-37.6136,144.99863,2940.0,29,2,200000.0,1.0,7.0
4,0,615000.0,25.5,4.0,2.0,2.0,392.0,0.0,2015.0,-37.61252,145.04288,2940.0,29,2,153750.0,1.3333333333333333,9.0
4,0,535000.0,27.2,4.0,2.0,2.0,545.0,198.0,2010.0,-37.8955,144.61192,5262.0,30,6,133750.0,1.3333333333333333,14.0
4,0,651000.0,27.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5262.0,30,6,162750.0,2.0,54.0
3,0,421000.0,27.2,3.0,1.0,1.0,259.0,112.0,1999.0,-37.88721,144.6246,5262.0,30,6,140333.33333333334,1.5,25.0
4,0,510000.0,27.2,4.0,2.0,2.0,472.0,168.0,2010.0,-37.88102,144.63138,5262.0,30,6,127500.0,1.3333333333333333,14.0
3,0,825000.0,12.7,3.0,1.0,1.0,642.0,131.0,1960.0,-37.72966,145.08211,1369.0,0,2,275000.0,1.5,64.0
3,0,1090000.0,6.3,3.0,1.0,2.0,240.0,131.0,1970.0,-37.81943,144.88703,6543.0,16,6,363333.3333333333,1.5,54.0
3,0,1125000.0,6.3,3.0,1.0,1.0,294.0,112.0,1900.0,-37.81973,144.89735,6543.0,16,6,375000.0,1.5,124.0
3,0,1575000.0,6.3,3.0,1.0,3.0,597.0,131.0,1970.0,-37.81281,144.88912,6543.0,16,6,525000.0,1.5,54.0
2,2,525000.0,6.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6543.0,16,6,262500.0,1.0,54.0
2,0,939000.0,6.3,2.0,1.0,2.0,188.0,75.0,1920.0,-37.81449,144.88065,6543.0,16,6,469500.0,1.0,104.0
3,0,855000.0,6.3,3.0,1.0,2.0,207.0,131.0,1970.0,-37.81846,144.89216,6543.0,16,6,285000.0,1.5,54.0
3,0,1200000.0,6.3,3.0,1.0,0.0,268.0,119.0,1915.0,-37.81968,144.89142,6543.0,16,6,400000.0,1.5,109.0
3,2,1755000.0,3.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4019.0,31,2,585000.0,1.5,54.0
3,0,640000.0,10.4,3.0,2.0,1.0,281.0,131.0,1970.0,-37.72896,144.88084,3464.0,22,6,213333.33333333334,1.0,54.0
2,0,572000.0,10.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3464.0,22,6,286000.0,1.0,54.0
2,2,690000.0,3.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3280.0,26,5,345000.0,1.0,54.0
2,0,655000.0,10.5,2.0,1.0,2.0,463.0,97.0,1950.0,-37.78159,144.82373,2185.0,3,6,327500.0,1.0,74.0
3,1,600000.0,10.5,3.0,2.0,2.0,187.0,120.0,2010.0,-37.77804,144.81643,2185.0,3,6,200000.0,1.0,14.0
2,2,380000.0,10.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,2185.0,3,6,190000.0,1.0,54.0
4,0,2300000.0,5.7,4.0,2.0,2.0,352.0,131.0,1970.0,-37.78154,145.03326,2211.0,6,2,575000.0,1.3333333333333333,54.0
1,2,452000.0,11.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5301.0,10,6,452000.0,0.5,54.0
3,0,632500.0,15.5,3.0,1.0,4.0,530.0,113.0,1980.0,-37.88698,144.78551,7630.0,10,6,210833.33333333334,1.5,44.0
3,0,860000.0,9.4,3.0,2.0,2.0,323.0,161.0,2016.0,-37.83015,144.85064,5132.0,10,6,286666.6666666667,1.0,8.0
3,0,641000.0,12.8,3.0,1.0,4.0,560.0,131.0,1970.0,-37.77508,144.80053,1281.0,3,6,213666.66666666666,1.5,54.0
3,1,1115000.0,6.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4836.0,27,5,371666.6666666667,1.5,54.0
3,0,1320000.0,4.3,3.0,1.0,2.0,438.0,131.0,1960.0,-37.77451,144.9025,6567.0,22,6,440000.0,1.5,64.0
3,1,953000.0,4.3,3.0,1.0,2.0,370.0,131.0,1970.0,-37.78129,144.9201,6567.0,22,6,317666.6666666667,1.5,54.0
3,0,1080000.0,4.3,3.0,2.0,2.0,223.0,137.0,2010.0,-37.77748,144.90652,6567.0,22,6,360000.0,1.0,14.0
4,0,1341000.0,4.3,4.0,1.0,2.0,343.0,131.0,1970.0,-37.77271,144.90959,6567.0,22,6,335250.0,2.0,54.0
3,0,1554000.0,10.2,3.0,2.0,4.0,698.0,154.0,1945.0,-37.86131,145.09638,2894.0,21,5,518000.0,1.0,79.0
4,0,1850000.0,10.2,4.0,3.0,2.0,746.0,164.0,1960.0,-37.86491,145.09752,2894.0,21,5,462500.0,1.0,64.0
5,0,1975000.0,10.2,5.0,5.0,2.0,725.0,131.0,1970.0,-37.86486,145.1113,2894.0,21,5,395000.0,0.8333333333333334,54.0
4,0,1185500.0,10.2,4.0,2.0,2.0,710.0,131.0,1970.0,-37.86164,145.09379,2894.0,21,5,296375.0,1.3333333333333333,54.0
4,0,1110500.0,21.5,4.0,3.0,2.0,619.0,131.0,1970.0,-38.01882,145.12407,2243.0,12,4,277625.0,1.0,54.0
3,0,750000.0,21.5,3.0,1.0,1.0,560.0,131.0,1970.0,-38.017,145.10766,2243.0,12,4,250000.0,1.5,54.0
4,0,550000.0,16.5,4.0,2.0,2.0,335.0,131.0,1970.0,-37.67292,144.88881,1130.0,11,2,137500.0,1.3333333333333333,54.0
4,0,805000.0,16.5,4.0,2.0,2.0,630.0,269.0,2000.0,-37.6712,144.87911,1130.0,11,2,201250.0,1.3333333333333333,24.0
3,0,1000000.0,9.5,3.0,1.0,3.0,576.0,131.0,1970.0,-37.76461,144.86563,4502.0,22,6,333333.3333333333,1.5,54.0
3,0,810000.0,9.5,3.0,1.0,2.0,525.0,105.0,1960.0,-37.77278,144.85418,4502.0,22,6,270000.0,1.5,64.0
4,0,820000.0,9.5,4.0,1.0,1.0,504.0,131.0,1970.0,-37.77244,144.85696,4502.0,22,6,205000.0,2.0,54.0
3,1,700000.0,9.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.75967,144.86823,4502.0,22,6,233333.33333333334,1.5,54.0
3,0,1467500.0,6.4,3.0,1.0,2.0,222.0,108.0,1910.0,-37.8731,144.99168,2952.0,26,5,489166.6666666667,1.5,114.0
2,2,515000.0,6.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,2952.0,26,5,257500.0,1.0,54.0
4,0,1550000.0,6.4,4.0,2.0,2.0,467.0,163.0,1900.0,-37.87245,144.9976,2952.0,26,5,387500.0,1.3333333333333333,124.0
2,2,584000.0,6.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,2952.0,26,5,292000.0,1.0,54.0
2,0,1160000.0,6.4,2.0,1.0,2.0,178.0,98.0,1915.0,-37.86991,144.99244,2952.0,26,5,580000.0,1.0,109.0
2,1,700000.0,7.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5682.0,2,5,350000.0,1.0,54.0
2,0,1380000.0,7.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5682.0,2,5,690000.0,1.0,54.0
2,2,896000.0,7.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5682.0,2,5,448000.0,1.0,54.0
4,0,2440000.0,9.7,4.0,3.0,1.0,1011.0,131.0,1970.0,-37.79467,145.0879,7809.0,2,5,610000.0,1.0,54.0
3,0,1800000.0,9.7,3.0,1.0,2.0,676.0,140.0,1950.0,-37.79162,145.08315,7809.0,2,5,600000.0,1.5,74.0
4,0,1562000.0,9.7,4.0,2.0,1.0,436.0,160.0,1930.0,-37.80088,145.066,7809.0,2,5,390500.0,1.3333333333333333,94.0
3,0,2100000.0,9.7,3.0,2.0,2.0,1008.0,131.0,1970.0,-37.79455,145.0947,7809.0,2,5,700000.0,1.0,54.0
4,0,1950000.0,9.7,4.0,2.0,2.0,836.0,131.0,1940.0,-37.78775,145.07043,7809.0,2,5,487500.0,1.3333333333333333,84.0
4,0,2350000.0,9.7,4.0,2.0,4.0,919.0,131.0,1970.0,-37.79037,145.06571,7809.0,2,5,587500.0,1.3333333333333333,54.0
5,0,2000000.0,9.7,4.0,2.0,2.0,918.0,131.0,1970.0,-37.8031,145.09304,7809.0,2,5,400000.0,1.6666666666666667,54.0
3,0,1600000.0,17.3,3.0,2.0,3.0,805.0,131.0,1970.0,-37.97952,145.03148,5366.0,1,5,533333.3333333334,1.0,54.0
3,0,1540000.0,17.3,3.0,2.0,2.0,616.0,131.0,1970.0,-37.97973,145.0308,5366.0,1,5,513333.3333333333,1.0,54.0
3,0,1905000.0,17.3,3.0,1.0,2.0,763.0,131.0,1970.0,-37.97996,145.0292,5366.0,1,5,635000.0,1.5,54.0
4,0,1800000.0,17.3,4.0,2.0,2.0,1105.0,251.0,2005.0,-37.97677,145.03506,5366.0,1,5,450000.0,1.3333333333333333,19.0
3,0,815000.0,8.8,3.0,1.0,2.0,612.0,102.0,1950.0,-37.75017,145.03497,790.0,0,0,271666.6666666667,1.5,74.0
3,1,1300000.0,11.4,3.0,2.0,2.0,275.0,131.0,2012.0,-37.92662,145.04846,6795.0,8,5,433333.3333333333,1.0,12.0
3,1,1002500.0,11.4,3.0,2.0,2.0,239.0,119.0,2010.0,-37.93248,145.04219,6795.0,8,5,334166.6666666667,1.0,14.0
4,0,1390000.0,11.4,4.0,2.0,2.0,833.0,158.0,1920.0,-37.92868,145.0314,6795.0,8,5,347500.0,1.3333333333333333,104.0
3,0,1395000.0,11.4,3.0,1.0,2.0,697.0,131.0,1970.0,-37.93116,145.04078,6795.0,8,5,465000.0,1.5,54.0
3,0,1526000.0,11.4,3.0,1.0,2.0,739.0,131.0,1970.0,-37.92957,145.04234,6795.0,8,5,508666.6666666667,1.5,54.0
4,0,1660000.0,11.4,4.0,2.0,4.0,605.0,131.0,1970.0,-37.9272,145.03458,6795.0,8,5,415000.0,1.3333333333333333,54.0
4,0,2050000.0,11.4,4.0,2.0,4.0,599.0,131.0,1930.0,-37.92319,145.03368,6795.0,8,5,512500.0,1.3333333333333333,94.0
4,1,1280000.0,11.4,4.0,3.0,2.0,375.0,131.0,1970.0,-37.92666,145.04993,6795.0,8,5,320000.0,1.0,54.0
2,0,1610000.0,13.8,2.0,1.0,2.0,981.0,131.0,1970.0,-37.93143,145.05011,10969.0,8,5,805000.0,1.0,54.0
4,0,1250000.0,13.8,4.0,2.0,4.0,639.0,131.0,1970.0,-37.92633,145.06609,10969.0,8,5,312500.0,1.3333333333333333,54.0
4,1,1150000.0,13.8,4.0,3.0,2.0,303.0,131.0,2016.0,-37.91852,145.07436,10969.0,8,5,287500.0,1.0,8.0
5,0,2300000.0,35.2,5.0,3.0,2.0,4008.0,131.0,1970.0,-38.0162,145.34792,17093.0,5,1,460000.0,1.25,54.0
3,2,1165000.0,17.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,2866.0,1,5,388333.3333333333,1.5,54.0
4,0,2380000.0,17.3,4.0,2.0,2.0,386.0,274.0,1970.0,-37.97261,145.01849,2866.0,1,5,595000.0,1.3333333333333333,54.0
3,0,1125000.0,13.4,3.0,2.0,2.0,816.0,131.0,1970.0,-37.83178,145.16555,5713.0,28,0,375000.0,1.0,54.0
3,2,775000.0,13.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,2867.0,28,0,258333.33333333334,1.5,54.0
4,0,980000.0,13.4,4.0,3.0,2.0,605.0,184.0,1965.0,-37.80394,145.16754,2867.0,28,0,245000.0,1.0,59.0
3,0,1070000.0,13.4,3.0,1.0,3.0,661.0,131.0,1970.0,-37.83467,145.15089,4387.0,28,0,356666.6666666667,1.5,54.0
3,0,910000.0,8.6,3.0,1.0,2.0,667.0,131.0,1970.0,-37.78816,144.84932,3589.0,16,6,303333.3333333333,1.5,54.0
2,1,615000.0,8.6,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3589.0,16,6,307500.0,1.0,54.0
2,0,1335000.0,10.5,2.0,1.0,1.0,197.0,131.0,1970.0,-37.89911,144.9933,10579.0,1,5,667500.0,1.0,54.0
4,0,2710000.0,10.5,4.0,2.0,2.0,547.0,216.0,1905.0,-37.89538,145.00121,10579.0,1,5,677500.0,1.3333333333333333,119.0
3,2,1715000.0,10.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10579.0,1,5,571666.6666666666,1.5,54.0
3,1,1900000.0,10.5,3.0,2.0,2.0,350.0,131.0,1970.0,-37.90664,145.00569,10579.0,1,5,633333.3333333334,1.0,54.0
3,2,1220000.0,10.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10579.0,1,5,406666.6666666667,1.5,54.0
2,2,900000.0,10.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10579.0,1,5,450000.0,1.0,54.0
4,1,1650000.0,10.3,4.0,3.0,1.0,299.0,131.0,1970.0,-37.91795,145.01428,6938.0,1,5,412500.0,1.0,54.0
4,0,2285000.0,10.3,4.0,2.0,3.0,779.0,131.0,1970.0,-37.909,145.02241,6938.0,1,5,571250.0,1.3333333333333333,54.0
4,0,1900000.0,10.3,4.0,2.0,2.0,626.0,131.0,1970.0,-37.90597,145.00969,6938.0,1,5,475000.0,1.3333333333333333,54.0
4,1,1125000.0,10.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6938.0,1,5,281250.0,2.0,54.0
2,2,1000000.0,10.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6938.0,1,5,500000.0,1.0,54.0
3,0,2420000.0,10.3,3.0,1.0,2.0,652.0,131.0,1970.0,-37.92175,145.00748,6938.0,1,5,806666.6666666666,1.5,54.0
4,1,1800000.0,10.3,4.0,2.0,2.0,291.0,131.0,1970.0,-37.91722,145.01261,6938.0,1,5,450000.0,1.3333333333333333,54.0
2,1,940000.0,10.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.93009,145.02986,6938.0,1,5,470000.0,1.0,54.0
3,0,1705000.0,10.3,3.0,1.0,2.0,601.0,131.0,1970.0,-37.90852,145.02104,6938.0,1,5,568333.3333333334,1.5,54.0
2,1,880000.0,10.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6938.0,1,5,440000.0,1.0,54.0
3,0,1905000.0,10.3,3.0,1.0,2.0,652.0,131.0,1970.0,-37.93002,145.02145,6938.0,1,5,635000.0,1.5,54.0
3,0,682500.0,14.0,3.0,1.0,1.0,632.0,131.0,1970.0,-37.68858,144.93092,4294.0,11,2,227500.0,1.5,54.0
2,0,1150000.0,5.2,2.0,1.0,2.0,398.0,107.0,1890.0,-37.76032,144.95981,11918.0,24,2,575000.0,1.0,134.0
2,0,805000.0,5.2,2.0,1.0,0.0,186.0,131.0,1970.0,-37.77174,144.95277,11918.0,24,2,402500.0,1.0,54.0
3,0,1035500.0,5.2,3.0,1.0,0.0,375.0,116.0,1900.0,-37.76276,144.9535,11918.0,24,2,345166.6666666667,1.5,124.0
3,0,984000.0,5.2,3.0,1.0,2.0,207.0,115.0,1910.0,-37.76422,144.96888,11918.0,24,2,328000.0,1.5,114.0
2,2,682000.0,5.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,11918.0,24,2,341000.0,1.0,54.0
3,0,1050000.0,5.2,3.0,3.0,2.0,231.0,131.0,1970.0,-37.76252,144.95456,11918.0,24,2,350000.0,0.75,54.0
4,0,1500000.0,4.0,4.0,2.0,2.0,153.0,175.0,1900.0,-37.76998,144.97358,5533.0,24,2,375000.0,1.3333333333333333,124.0
4,0,2300000.0,4.0,4.0,2.0,1.0,416.0,241.0,1915.0,-37.77766,144.97604,5533.0,24,2,575000.0,1.3333333333333333,109.0
2,0,986000.0,4.0,2.0,1.0,2.0,191.0,131.0,1970.0,-37.77416,144.97289,5533.0,24,2,493000.0,1.0,54.0
2,0,720000.0,5.2,2.0,1.0,2.0,377.0,131.0,1950.0,-37.75702,144.93678,7082.0,24,2,360000.0,1.0,74.0
3,0,1290000.0,5.2,3.0,1.0,2.0,421.0,126.0,1930.0,-37.7676,144.94559,7082.0,24,2,430000.0,1.5,94.0
3,0,1211000.0,5.2,3.0,1.0,2.0,555.0,134.0,1920.0,-37.76703,144.94235,7082.0,24,2,403666.6666666667,1.5,104.0
4,1,950000.0,5.2,4.0,2.0,2.0,263.0,180.0,2014.0,-37.75845,144.93448,7082.0,24,2,237500.0,1.3333333333333333,10.0
3,0,950000.0,10.8,3.0,2.0,2.0,264.0,185.0,1980.0,-37.76548,145.08535,4480.0,15,0,316666.6666666667,1.0,44.0
4,1,1150000.0,10.8,4.0,2.0,1.0,299.0,131.0,1970.0,-37.77443,145.0947,4480.0,15,0,287500.0,1.3333333333333333,54.0
4,0,1292000.0,10.8,4.0,2.0,1.0,733.0,206.0,1970.0,-37.77716,145.09366,4480.0,15,0,323000.0,1.3333333333333333,54.0
4,0,865000.0,45.9,4.0,2.0,0.0,42800.0,180.0,2000.0,-37.47154,144.53828,249.0,14,3,216250.0,1.3333333333333333,24.0
3,0,817000.0,12.1,3.0,1.0,2.0,550.0,145.0,1970.0,-37.6963,145.07767,10175.0,0,2,272333.3333333333,1.5,54.0
3,0,715000.0,12.1,3.0,1.0,2.0,688.0,131.0,1970.0,-37.70233,145.06604,10175.0,0,2,238333.33333333334,1.5,54.0
4,0,921000.0,12.1,4.0,2.0,2.0,556.0,131.0,1970.0,-37.6831,145.05981,10175.0,0,2,230250.0,1.3333333333333333,54.0
3,1,628000.0,12.1,3.0,2.0,1.0,201.0,131.0,1970.0,-37.68442,145.07775,10175.0,0,2,209333.33333333334,1.0,54.0
3,0,666600.0,12.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10175.0,0,2,222200.0,1.5,54.0
3,0,660000.0,14.8,3.0,2.0,2.0,415.0,131.0,2010.0,-37.73285,144.7578,1686.0,19,6,220000.0,1.0,14.0
3,0,1725000.0,10.4,3.0,2.0,2.0,766.0,150.0,1960.0,-37.849,145.11839,5678.0,21,5,575000.0,1.0,64.0
4,0,1661000.0,10.4,4.0,1.0,2.0,847.0,131.0,1970.0,-37.85236,145.1158,5678.0,21,5,415250.0,2.0,54.0
3,0,1510000.0,10.4,3.0,2.0,2.0,621.0,131.0,1970.0,-37.84484,145.10045,5678.0,21,5,503333.3333333333,1.0,54.0
4,1,2475000.0,7.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8920.0,2,5,618750.0,2.0,54.0
3,0,1670000.0,7.7,3.0,1.0,2.0,631.0,131.0,1970.0,-37.84899,145.09039,8920.0,2,5,556666.6666666666,1.5,54.0
3,1,1975000.0,7.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8920.0,2,5,658333.3333333334,1.5,54.0
2,0,1550000.0,7.7,2.0,2.0,2.0,606.0,118.0,1930.0,-37.84764,145.09273,8920.0,2,5,775000.0,0.6666666666666666,94.0
4,0,2200000.0,7.7,4.0,2.0,2.0,651.0,131.0,1930.0,-37.83989,145.06877,8920.0,2,5,550000.0,1.3333333333333333,94.0
4,0,2000000.0,7.7,4.0,2.0,2.0,688.0,131.0,1970.0,-37.84842,145.08584,8920.0,2,5,500000.0,1.3333333333333333,54.0
3,0,1550000.0,7.7,3.0,2.0,2.0,968.0,172.0,2007.0,-37.82901,145.06714,8920.0,2,5,516666.6666666667,1.0,17.0
4,0,2700000.0,7.7,4.0,4.0,4.0,1071.0,209.0,1950.0,-37.84136,145.09452,8920.0,2,5,675000.0,0.8,74.0
4,0,1625000.0,7.7,4.0,2.0,2.0,650.0,187.0,1940.0,-37.84865,145.09152,8920.0,2,5,406250.0,1.3333333333333333,84.0
3,0,1888000.0,7.7,3.0,1.0,2.0,770.0,131.0,1970.0,-37.84455,145.0931,8920.0,2,5,629333.3333333334,1.5,54.0
5,0,2650000.0,7.7,5.0,3.0,6.0,677.0,242.0,1950.0,-37.8371,145.09231,8920.0,2,5,530000.0,1.25,74.0
3,0,2430000.0,8.4,3.0,1.0,2.0,650.0,131.0,1970.0,-37.82282,145.07807,3265.0,2,5,810000.0,1.5,54.0
5,0,2900000.0,8.4,5.0,3.0,3.0,824.0,131.0,1970.0,-37.82294,145.08129,3265.0,2,5,580000.0,1.25,54.0
2,2,685000.0,1.6,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6786.0,18,2,342500.0,1.0,54.0
2,2,695000.0,3.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3106.0,18,2,347500.0,1.0,54.0
3,0,1700000.0,3.5,3.0,1.0,1.0,176.0,131.0,1970.0,-37.7829,144.9727,3106.0,18,2,566666.6666666666,1.5,54.0
2,0,1030000.0,3.5,2.0,2.0,2.0,107.0,90.0,1970.0,-37.78859,144.97301,3106.0,18,2,515000.0,0.6666666666666666,54.0
